,path,class,label_gran_3,label_gran_5,label_gran_7,label_gran_10,label_gran_20,label_gran_30,label_gran_50,label_gran_70,label_gran_90,label_gran_110,label_gran_130,label_gran_150,label_gran_13,label_gran_15
49824,Shoes/Loafers/Madden Girl/8135631.63104.jpg,6,6,27,74,299,815,1626,15573,16968,17398,17527,17541,17541,272,1918
36899,Boots/Knee High/Cesare Paciotti/8024740.3.jpg,7,3,7,8,291,2048,2988,12206,13500,13815,13902,13914,13914,637,513
28571,Shoes/Sneakers and Athletic Shoes/Ryka/7990309.360765.jpg,0,4,15,22,79,2450,3640,6549,6930,7055,7093,7100,7100,353,700
22406,Shoes/Sneakers and Athletic Shoes/K2 Skates/7942122.144.jpg,0,5,11,28,35,967,3526,4434,4652,4721,4743,8879,8879,648,909
1982,Boots/Ankle/Keen/7241235.262720.jpg,1,2,5,23,43,597,702,785,808,819,823,823,823,1024,2434
5949,Shoes/Loafers/Frye/7550048.3.jpg,6,1,4,11,13,14,103,106,440,446,448,448,448,359,1139
15203,Shoes/Sneakers and Athletic Shoes/Vivobarefoot/7833384.325.jpg,0,7,14,19,98,2926,4495,5784,6097,6196,6229,6236,6236,413,975
43300,Shoes/Sneakers and Athletic Shoes/PUMA/8058686.382775.jpg,0,1,4,18,22,433,830,1510,1567,1592,1598,1599,1599,579,1797
5978,Boots/Ankle/Irish Setter/7550795.16583.jpg,1,0,8,30,41,485,1894,2259,2355,2390,2400,2401,2401,1493,41
24805,Shoes/Sneakers and Athletic Shoes/Nike/7971602.369555.jpg,0,7,14,19,98,1441,1936,2321,2417,2453,2464,2465,2465,1485,2325
44216,Shoes/Heels/Jessica Simpson/8064959.66984.jpg,2,6,16,48,81,154,166,14481,15747,16138,16247,16260,16260,1363,1413
39431,Boots/Mid-Calf/Dr. Scholl's/8034307.2461.jpg,4,6,27,59,222,419,478,529,542,550,552,552,552,1125,2491
40937,Shoes/Heels/Born/8043038.376899.jpg,2,4,25,47,182,289,316,13644,14802,15159,15257,15270,15270,1518,2407
36646,Boots/Mid-Calf/Bouquets/8024010.5775.jpg,4,6,27,59,112,4266,7186,10860,11652,11906,11984,11995,11995,188,2090
46296,Shoes/Heels/Steve Madden/8081037.106.jpg,2,4,15,46,77,896,9573,13678,14837,15195,15293,15306,15306,141,562
37152,Boots/Ankle/Proenza Schouler/8025553.9.jpg,1,3,6,7,24,25,2217,12599,13598,13915,14004,14017,14017,437,783
38567,Shoes/Loafers/Munro American/8030809.50652.jpg,6,2,22,60,114,2752,9167,13001,14060,14395,14489,14502,14502,117,435
40797,Shoes/Clogs and Mules/Easy Spirit/8042507.401.jpg,9,4,25,47,182,2799,7606,13609,14761,15116,15214,15227,15227,1512,430
26666,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7979376.373777.jpg,0,1,4,18,149,4115,6899,9376,10020,10221,10295,10306,10306,1847,928
3871,Shoes/Heels/Bella-Vita/7393857.1146.jpg,2,3,7,54,251,545,1288,1504,1559,1584,1590,1591,1591,1069,658
19577,Shoes/Boat Shoes/Daniel Green/7901121.9.jpg,11,4,25,47,221,418,5541,7249,7679,7819,7861,7868,7868,1515,231
36269,Shoes/Heels/Ivanka Trump/8022539.106.jpg,2,6,16,48,81,889,1097,5016,5270,5351,5378,5384,5384,942,1496
33387,Shoes/Sneakers and Athletic Shoes/GUESS Kids'/8011131.28061.jpg,0,7,26,51,339,3740,6154,11591,12461,12739,12820,12831,12831,291,1548
45525,Shoes/Heels/Seychelles/8075384.106.jpg,2,6,16,21,27,886,10239,14816,16112,16517,16628,16641,16641,557,1157
17364,Shoes/Sneakers and Athletic Shoes/Nike/7879402.13591.jpg,0,1,4,18,22,2370,3476,6552,6933,7058,7096,7103,7103,1591,280
47325,Shoes/Flats/Bandolino/8090643.33046.jpg,5,3,6,12,14,183,6518,8768,9363,9552,9622,9633,9633,590,2436
45681,Shoes/Sneakers and Athletic Shoes/Keds Kids/8076359.391238.jpg,0,7,26,93,310,2772,4222,6049,6382,6493,6527,6534,6534,1076,1041
599,Boots/Mid-Calf/Kamik Kids/126235.258352.jpg,4,5,12,70,151,224,242,255,260,265,267,267,267,56,2300
39128,Slippers/Slipper Flats/UGG Kids/8032551.1334.jpg,10,5,11,57,164,247,3408,4266,14207,14544,14639,14652,14652,952,683
36058,Shoes/Flats/Primigi Kids/8022037.3.jpg,5,7,23,43,330,1041,1322,1544,1604,1629,1635,1636,1636,1124,1127
6612,Shoes/Clogs and Mules/Timberland PRO/7576260.278.jpg,9,3,21,50,83,1522,2095,2529,2639,2675,2688,2689,2689,945,2402
32054,Shoes/Oxfords/Geox/8004393.3.jpg,8,1,17,25,31,1344,2264,2744,2866,2907,2921,2923,2923,287,2259
34097,Sandals/Flat/Annie/8014603.3528.jpg,3,4,15,46,77,372,2215,2681,12665,12954,13036,13047,13047,734,1180
30404,Shoes/Firstwalker/pediped/7997988.6.jpg,12,1,17,36,329,1036,1312,1534,1594,1619,1625,1626,1626,256,1665
38874,Boots/Ankle/MICHAEL Michael Kors/8031550.464.jpg,1,3,9,34,304,1116,4457,9926,14151,14488,14583,14596,14596,158,61
35676,Boots/Ankle/Eric Michael/8020586.3.jpg,1,3,7,8,291,2048,2988,12206,13155,13464,13549,13560,13560,637,513
38815,Boots/Ankle/Fidji/8031410.3898.jpg,1,3,7,8,184,338,9212,13067,14133,14469,14564,14577,14577,748,1228
38762,Shoes/Heels/Stuart Weitzman/8031298.363674.jpg,2,2,22,66,346,1517,2362,10935,11731,11991,12069,12080,12080,1367,1091
40941,Shoes/Oxfords/Born/8043046.4082.jpg,8,4,25,64,260,1263,1653,13645,14803,15160,15258,15271,15271,1154,353
49919,Sandals/Flat/The North Face/8143698.316740.jpg,3,6,16,48,81,5710,10456,15226,16582,17002,17118,17132,17132,1363,2203
49708,Shoes/Loafers/BCBGeneration/8131755.5997.jpg,6,6,24,44,411,2047,5635,7373,7812,7963,8007,8014,8014,1098,1057
39990,Boots/Knee High/ara/8037343.375474.jpg,7,4,25,73,161,1106,1411,1658,1720,14862,14959,14972,14972,1443,1433
49189,Shoes/Flats/Gabriella Rocha/8121404.396214.jpg,5,6,27,74,299,1483,3279,4107,4309,4374,6947,6954,6954,1033,1379
24894,Shoes/Sneakers and Athletic Shoes/Circa Kids/7972089.33710.jpg,0,1,4,11,189,3934,6578,8868,9473,9663,9734,9745,9745,381,1813
44486,Shoes/Heels/Fitzwell/8068034.106.jpg,2,4,15,20,26,574,2025,10115,15835,16231,16341,16354,16354,1759,539
47593,Shoes/Heels/Type Z/8094405.158.jpg,2,4,15,46,77,1013,1281,15312,16681,17105,17222,17236,17236,1594,1086
10715,Shoes/Sneakers and Athletic Shoes/ASICS/7728154.64905.jpg,0,4,10,14,16,2267,3325,4155,4358,4423,4444,4450,4450,332,6
28703,Shoes/Loafers/Naot Footwear/7990759.360900.jpg,6,3,9,49,181,1489,2033,10003,10719,10936,11012,11023,11023,709,2053
46578,Shoes/Sneakers and Athletic Shoes/Puma Kids/8082893.404884.jpg,0,7,14,35,210,5673,10374,15081,16404,16817,16929,16943,16943,1250,2163
18511,Sandals/Flat/Volcom/7889244.3.jpg,3,4,15,20,26,2366,5271,6859,7266,7397,7438,7445,7445,213,2248
13247,Shoes/Boat Shoes/Vans/7799629.374611.jpg,11,5,11,57,108,199,213,374,384,390,392,392,392,1160,2370
14171,Shoes/Loafers/Minnetonka/7815689.691.jpg,6,7,23,45,76,129,139,145,5676,5764,5793,5800,5800,1699,1090
3818,Shoes/Sneakers and Athletic Shoes/Globe/7390005.297250.jpg,0,1,4,18,22,1008,1275,1490,1545,1570,1576,1577,1577,496,1561
40592,Boots/Ankle/UGG/8041726.3.jpg,1,3,9,49,82,2544,6550,9446,10094,10296,10370,10381,10381,1447,1117
22123,Sandals/Flat/Chaco/7934612.3.jpg,3,6,16,21,27,2235,3275,4748,8518,8687,8741,8749,8749,1488,265
16167,Boots/Knee High/Kid Express/7847454.394.jpg,7,5,12,70,151,1143,4727,6093,6468,6583,6617,6624,6624,622,639
25367,Shoes/Sneakers and Athletic Shoes/Reebok/7975406.355025.jpg,0,1,4,18,22,3414,5502,7196,7625,7765,7807,7814,7814,147,1076
22006,Sandals/Flat/Ralph Lauren Collection/7932821.79708.jpg,3,2,5,6,66,537,5842,7780,8251,8415,8462,8469,8469,811,18
37658,Shoes/Flats/Kid Express/8028088.49960.jpg,5,5,20,81,357,4874,9015,12743,13769,14092,14181,14194,14194,554,618
248,Shoes/Sneakers and Athletic Shoes/Converse/107999.14.jpg,0,6,16,42,75,93,98,101,102,104,105,105,105,1239,663
12667,Shoes/Sneakers and Athletic Shoes/Nike/7789305.927.jpg,0,3,6,24,65,349,698,2157,2248,2281,2291,2292,2292,51,738
11564,Shoes/Loafers/Easy Spirit/7754780.4459.jpg,6,4,15,20,93,1363,3553,4468,4686,4755,4777,4783,4783,954,409
47525,Shoes/Sneakers and Athletic Shoes/ALDO/8093326.9.jpg,0,7,23,39,175,5395,10486,15295,16662,17086,17203,17217,17217,513,25
14030,Shoes/Clogs and Mules/Alegria/7814541.367580.jpg,9,3,9,13,54,1936,2818,5349,5624,5712,5741,5748,5748,1151,1868
38017,Shoes/Heels/Calvin Klein/8029340.162397.jpg,2,4,15,20,26,98,684,765,788,799,802,802,802,213,2248
20831,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/7919783.24128.jpg,0,7,14,52,160,2423,5843,7685,8154,8311,8356,8363,8363,113,1173
24010,Boots/Ankle/Keen Kids/7968175.351953.jpg,1,1,4,4,199,1697,2465,8658,9242,9427,9492,9503,9503,1385,1111
1104,Shoes/Loafers/Franco Sarto/7166861.2786.jpg,6,3,7,54,95,128,426,470,482,488,490,490,490,1660,2113
14143,Shoes/Sneakers and Athletic Shoes/Saucony Kids/7815347.11421.jpg,0,7,14,52,160,2766,4212,5384,5664,5752,5781,5788,5788,1129,1295
3659,Shoes/Oxfords/Josef Seibel/7376038.41011.jpg,8,0,0,0,0,0,1221,1426,1478,1503,1509,1510,1510,1686,146
3125,Shoes/Sneakers and Athletic Shoes/DC Kids/7333138.254961.jpg,0,5,11,15,148,858,1052,1206,1245,1265,1269,1270,1270,1168,459
22253,Shoes/Oxfords/Magnanni/7937904.3.jpg,8,0,8,30,40,42,45,3086,3228,3276,3294,3296,3296,1369,1739
17687,Shoes/Sneakers and Athletic Shoes/Burberry/7881444.14.jpg,0,3,9,34,396,3220,5107,6628,7011,7136,7175,7182,7182,1567,1238
38314,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/8030292.373353.jpg,0,3,6,24,65,513,9124,12928,13982,14312,14405,14418,14418,51,85
47888,Boots/Mid-Calf/Lucchese/8100308.399029.jpg,4,3,7,8,9,1366,1812,2162,2253,2286,2296,2297,2297,29,87
32136,Boots/Ankle/Dr. Martens/8004452.381.jpg,1,1,17,25,84,113,122,11188,12008,12275,12354,12365,12365,1465,1015
38924,Shoes/Sneakers and Athletic Shoes/Primigi Kids/8031660.9.jpg,0,5,20,81,264,4509,9227,13093,14163,14500,14595,14608,14608,447,90
26584,Shoes/Clogs and Mules/Worishofer/7979144.39462.jpg,9,2,3,67,269,1306,6890,9358,10002,10203,10277,10288,10288,1665,373
40226,Shoes/Sneakers and Athletic Shoes/Nunn Bush/8039261.6.jpg,0,1,17,25,117,1004,8140,11301,12133,12403,12483,12494,12494,1339,1897
42873,Shoes/Heels/LAUREN Ralph Lauren/8055076.139373.jpg,2,2,30,91,298,810,3942,14165,15395,15768,15874,15887,15887,950,1702
35826,Shoes/Loafers/Primigi Kids/8021129.72.jpg,6,1,2,102,552,3644,8727,12241,13196,13506,13592,13603,13603,7,772
31287,Shoes/Heels/Cole Haan/8000894.364105.jpg,2,6,24,44,411,1650,6233,8471,9040,9218,9282,9293,9293,1687,381
32179,Shoes/Heels/Geox/8004505.343.jpg,2,3,9,13,15,578,745,11198,12019,12286,12366,12377,12377,1405,2413
8907,Shoes/Flats/Stride Rite/7663852.3.jpg,5,0,18,86,305,999,2745,3405,3565,3615,3633,3635,3635,804,1198
22419,Shoes/Sneakers and Athletic Shoes/New Balance/7942180.3.jpg,0,1,4,18,22,1812,2602,4210,4413,4479,4500,4506,4506,147,1076
29825,Boots/Ankle/DSQUARED2/7996224.325.jpg,1,0,18,26,379,4437,7566,10389,11136,11364,11441,11452,11452,674,584
45230,Shoes/Sneakers and Athletic Shoes/Polo Ralph Lauren/8073240.389961.jpg,0,0,0,0,0,4622,9301,14739,16034,16437,16548,16561,16561,556,2492
2986,Shoes/Sneakers and Athletic Shoes/Vans Kids/7319043.385004.jpg,0,5,11,57,164,839,1018,1163,1200,1218,1222,1222,1222,333,2275
35650,Shoes/Loafers/Primigi Kids/8020562.57292.jpg,6,1,17,36,329,4296,8708,12202,13151,13460,13545,13556,13556,872,840
5715,Sandals/Flat/Havaianas/7539915.8742.jpg,3,5,11,57,108,1375,1829,2184,2275,2308,2318,2319,2319,375,1136
12908,Boots/Knee High/Stuart Weitzman/7793422.38010.jpg,7,6,24,94,485,2567,3874,4913,5160,5239,5265,5271,5271,901,1485
9829,Shoes/Sneakers and Athletic Shoes/DVS Shoe Company/7696046.48210.jpg,0,7,14,19,98,378,3035,3790,3974,4033,4053,4058,4058,696,1866
16010,Shoes/Flats/Pazitos/7844055.956.jpg,5,5,12,70,197,316,348,379,6414,6525,6559,6566,6566,1486,2456
33068,Shoes/Heels/Paul Green/8009514.13055.jpg,2,4,25,73,481,2900,8248,11478,12334,12607,12688,12699,12699,349,31
34335,Boots/Ankle/Gabor/8015477.368162.jpg,1,3,9,34,396,1480,3221,11834,12737,13029,13112,13123,13123,304,375
48437,Boots/Knee High/Grazie/8108745.20.jpg,7,3,9,49,263,850,5087,6597,6978,7103,7141,7148,7148,1035,1130
23437,Boots/Ankle/UGG/7963087.281.jpg,1,7,23,39,175,2806,6304,8426,8991,9169,9233,9244,9244,677,2166
30305,Shoes/Sneakers and Athletic Shoes/Camper/7997618.325.jpg,0,1,17,25,117,1933,2810,3491,3653,3705,3723,3727,3727,599,111
25942,Shoes/Sneakers and Athletic Shoes/adidas Running/7976951.390081.jpg,0,0,8,9,36,4055,6784,9187,9815,10015,10088,10099,10099,207,311
7953,Sandals/Flat/UGG/7631070.72.jpg,3,0,8,40,67,1726,2443,3007,3144,3192,3210,3212,3212,884,694
44461,Boots/Ankle/Robert Wayne/8067783.822.jpg,1,0,0,0,0,5543,10066,14554,15828,16224,16334,16347,16347,1434,7
16750,Shoes/Sneakers and Athletic Shoes/ECCO Sport/7864804.23021.jpg,0,3,6,12,14,275,298,318,326,332,334,334,334,1370,1394
28057,Boots/Mid-Calf/Bogs/7987377.158.jpg,4,4,25,73,161,1464,7192,9803,10496,10708,10783,10794,10794,675,37
37763,Shoes/Sneakers and Athletic Shoes/Fred Perry/8028673.19682.jpg,0,5,28,85,267,3616,9034,12780,13808,14131,14220,14233,14233,477,736
46624,Shoes/Heels/LifeStride/8083782.711.jpg,2,4,15,20,26,98,1992,5249,5520,5606,5635,5642,5642,213,2248
39873,Shoes/Sneakers and Athletic Shoes/Creative Recreation Kids/8036538.81215.jpg,0,7,14,19,165,5276,9409,13364,14481,14824,14921,14934,14934,979,804
23021,Sandals/Flat/Touch Ups/7953112.934.jpg,3,4,15,46,77,772,981,1118,1155,1173,1177,1177,1177,1594,1086
32317,Shoes/Sneakers and Athletic Shoes/Nike Action/8005224.365412.jpg,0,1,4,18,22,433,830,1510,1567,1592,1598,1599,1599,579,1797
24537,Shoes/Sneakers and Athletic Shoes/Saucony/7970458.6967.jpg,0,7,14,19,98,1441,1936,2321,2417,2453,2464,2465,2465,1485,2325
885,Boots/Ankle/Baffin/7150318.203126.jpg,1,0,8,9,11,237,360,391,402,408,410,410,410,883,686
27767,Shoes/Flats/Crocs/7986563.3.jpg,5,4,25,47,221,418,2645,3439,3599,5119,5145,5151,5151,1515,231
32339,Boots/Ankle/Loeffler Randall/8005554.2501.jpg,1,3,9,49,82,2544,4435,5701,6006,6103,6136,6143,6143,1447,1117
31873,Boots/Ankle/Minnetonka/8003916.6.jpg,1,4,25,64,260,1723,8010,11100,11911,12172,12250,12261,12261,1634,1259
21558,Shoes/Heels/Badgley Mischka/7926632.12398.jpg,2,6,16,48,283,719,2694,7856,8340,8505,8553,8560,8560,1639,2368
43985,Shoes/Heels/Stuart Weitzman/8063953.193006.jpg,2,4,15,46,77,97,1770,14427,15683,16070,16177,16190,16190,734,1180
3851,Shoes/Clogs and Mules/Klogs USA/7391653.401423.jpg,9,3,9,13,113,1016,1284,1499,1554,1579,1585,1586,1586,1258,966
5472,Shoes/Sneakers and Athletic Shoes/Nike/7525603.262214.jpg,0,3,6,24,65,1345,1774,2112,2201,2233,2242,2243,2243,591,1965
17214,Sandals/Flat/Chaco Kids/7875618.319084.jpg,3,5,11,28,143,3175,5032,6504,6880,7004,7042,7049,7049,66,611
2148,Sandals/Heel/Naot Footwear/7252119.76270.jpg,14,2,3,67,212,635,749,840,864,876,880,880,880,98,1479
36947,Boots/Mid-Calf/Wolky/8024883.7650.jpg,4,2,22,60,114,5067,8889,12524,13517,13832,13919,13932,13932,117,435
49361,Boots/Mid-Calf/Tretorn Kids/8124718.158.jpg,4,5,28,71,152,5805,10679,15686,17093,17527,17658,17673,17673,975,1034
39407,Boots/Ankle/Ted Baker/8034238.665.jpg,1,7,14,19,98,378,1251,1463,1517,1542,1548,1549,1549,696,1866
43266,Shoes/Sneakers and Athletic Shoes/PUMA/8058563.382656.jpg,0,4,15,22,79,479,554,614,634,642,645,645,645,1257,88
2639,Shoes/Sneakers and Athletic Shoes/Creative Recreation/7292926.375418.jpg,0,1,4,18,22,753,903,1030,1059,1074,1078,1078,1078,147,355
8596,Shoes/Sneakers and Athletic Shoes/Vans/7655783.134711.jpg,0,4,15,46,77,1835,2634,3259,3409,3458,3476,3478,3478,734,2553
35136,Shoes/Flats/Earthies/8018548.7201.jpg,5,4,25,47,182,289,316,9643,10319,10524,10599,10610,10610,1518,2407
22526,Shoes/Oxfords/DV by Dolce Vita/7943212.1901.jpg,8,6,27,80,241,2192,3207,8141,8670,8842,8901,8912,8912,543,619
2910,Shoes/Flats/Gentle Souls/7309605.2362.jpg,5,6,27,74,299,815,985,1125,1162,1180,1184,1184,1184,272,1918
28612,Shoes/Sneakers and Athletic Shoes/Puma Kids/7990454.369912.jpg,0,5,11,15,148,4320,7290,9939,10688,10905,10981,10992,10992,665,1501
31683,Shoes/Heels/Aravon/8003222.3.jpg,2,2,22,66,224,4650,7964,11036,11843,12104,12182,12193,12193,602,1219
14724,Sandals/Flat/Scott Hawaii/7823338.6.jpg,3,5,11,57,108,738,885,5593,5889,5986,6016,6023,6023,375,1136
24852,Shoes/Sneakers and Athletic Shoes/Nike/7971870.356981.jpg,0,4,15,22,79,1442,1937,2322,2418,2454,2465,2466,2466,353,700
37135,Shoes/Sneakers and Athletic Shoes/Bikkembergs/8025532.164.jpg,0,3,6,24,65,513,1266,1480,1534,1559,1565,1566,1566,51,85
21687,Shoes/Sneakers and Athletic Shoes/Five Ten/7928258.339058.jpg,0,1,4,4,17,3653,5986,7892,8382,8548,8598,8605,8605,435,819
46162,Shoes/Firstwalker/Stride Rite/8080511.767.jpg,12,7,19,100,373,1485,2029,14980,16292,16701,16813,16826,16826,1700,2297
43768,Shoes/Flats/Frye/8061823.351552.jpg,5,4,25,47,332,1370,2551,3146,3290,3338,3356,3358,3358,1652,1772
6129,Boots/Mid-Calf/UGG Kids/7554973.621.jpg,4,5,11,28,143,594,695,777,800,811,814,814,814,1113,2055
42595,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8052995.80.jpg,0,5,20,31,340,4020,8435,11765,12653,12942,13024,13035,13035,581,2064
9224,Shoes/Flats/Clarks/7674228.89.jpg,5,6,13,17,380,1369,2853,3547,3714,3767,3785,3789,3789,201,675
22286,Boots/Ankle/Levi's Shoes/7939131.621.jpg,1,7,14,19,120,674,804,8067,8588,8758,8812,8820,8820,1030,2395
21178,Shoes/Sneakers and Athletic Shoes/Nike/7925395.369362.jpg,0,3,6,24,65,3154,4992,6444,6815,6938,6976,6983,6983,1323,1385
28037,Boots/Mid-Calf/Merrell/7987355.359.jpg,4,4,25,73,161,1680,7129,9796,10489,10700,10775,10786,10786,205,2529
14148,Shoes/Flats/Stride Rite/7815384.89.jpg,5,5,20,81,357,2767,4214,5387,5667,5755,5784,5791,5791,828,1463
1726,Sandals/Flat/Ocean Minded/7217911.18.jpg,3,2,5,10,128,531,613,682,705,714,717,717,717,616,963
29988,Boots/Knee High/Rockport/7996624.3.jpg,7,4,25,73,179,593,7593,10443,11197,11427,11504,11515,11515,1244,2518
32291,Shoes/Heels/Jessica Simpson/8005183.365347.jpg,2,6,16,48,81,3586,7310,9974,10685,10902,10978,10989,10989,942,1496
37967,Slippers/Slipper Flats/L.B. Evans/8029285.4706.jpg,10,5,28,61,115,5127,9071,12842,13877,14203,14294,14307,14307,255,854
20236,Shoes/Sneakers and Athletic Shoes/Sanuk/7909719.3.jpg,0,5,28,61,115,3505,5691,7469,7914,8066,8110,8117,8117,839,36
48394,Shoes/Boat Shoes/Lucky Brand/8108515.552.jpg,11,3,7,54,251,545,2327,2836,2963,3004,3019,3021,3021,1069,658
37352,Shoes/Sneakers and Athletic Shoes/adidas/8026486.371848.jpg,0,0,8,9,11,5092,8967,12657,13665,13986,14075,14088,14088,936,2430
43580,Shoes/Flats/Steve Madden/8060909.184651.jpg,5,2,22,66,346,1517,2362,14334,15580,15957,16063,16076,16076,1367,1091
9431,Shoes/Clogs and Mules/Aetrex/7679838.5435.jpg,9,4,25,47,182,289,316,3635,3807,3861,3879,3883,3883,1518,2407
20134,Shoes/Flats/Taryn Rose/7908856.82.jpg,5,2,3,67,140,208,2308,2814,2938,2979,2993,2995,2995,449,106
8406,Shoes/Sneakers and Athletic Shoes/DC Kids/7651343.76603.jpg,0,7,14,52,160,986,2576,3179,3324,3372,3390,3392,3392,862,2210
48082,Shoes/Loafers/Stacy Adams/8103313.15.jpg,6,0,0,27,34,3577,5817,7650,8114,8271,8316,8323,8323,732,2051
39882,Shoes/Oxfords/ECCO/8036584.375183.jpg,8,0,18,26,527,3985,6652,13365,14483,14826,14923,14936,14936,1840,232
31244,Boots/Knee High/KORS Michael Kors/8000825.364060.jpg,7,3,9,49,180,287,312,458,470,476,478,478,478,1071,781
36702,Boots/Knee High/Ivanka Trump/8024163.106.jpg,7,6,16,21,27,886,1092,12463,13443,13758,13845,13856,13856,557,1157
3476,Shoes/Sneakers and Athletic Shoes/Vans Kids/7358856.375117.jpg,0,5,11,28,143,354,1153,1342,1390,1414,1419,1420,1420,66,1131
33323,Shoes/Flats/LOVE Moschino/8010757.652.jpg,5,3,9,13,15,578,1791,2133,3317,3365,3383,3385,3385,1405,2413
4751,Shoes/Loafers/Fratelli/7471553.3.jpg,6,0,8,40,67,77,1428,1841,1912,1938,1945,1946,1946,1849,1422
9642,Shoes/Heels/Vigotti/7687411.10369.jpg,2,2,3,67,140,208,223,3726,3908,3964,3982,3986,3986,449,106
7338,Sandals/Flat/Reef/7606679.2459.jpg,3,7,14,35,55,1339,1761,2793,2916,2957,2971,2973,2973,1388,1885
30050,Shoes/Oxfords/Florsheim/7996704.3.jpg,8,1,4,18,22,698,863,10472,11229,11459,11536,11547,11547,579,1067
21188,Sandals/Flat/Onex/7925399.27997.jpg,3,3,6,12,23,364,2349,2863,2991,3033,3048,3050,3050,820,715
15280,Boots/Knee High/Primigi Kids/7834783.306356.jpg,7,7,23,43,200,2905,4517,5813,6126,6227,6260,6267,6267,606,1349
10992,Boots/Ankle/Sam Edelman/7738625.318723.jpg,1,6,13,58,138,665,3404,4260,4464,4530,4552,4558,4558,24,315
29432,Slippers/Slipper Flats/Stride Rite/7993704.574.jpg,10,5,20,82,255,1573,2808,7168,7590,7730,7771,7778,7778,728,956
17679,Shoes/Sneakers and Athletic Shoes/Nike/7881400.337533.jpg,0,7,14,19,98,1836,2635,3897,4090,4153,4173,4178,4178,1485,2325
1870,Shoes/Sneakers and Athletic Shoes/Vans/7226399.293798.jpg,0,3,6,24,30,424,485,744,767,778,781,781,781,905,438
2769,Shoes/Heels/Jumping Jacks Kids/7298502.180.jpg,2,1,4,4,293,786,944,1071,1103,1118,1122,1122,1122,1348,167
8312,Shoes/Flats/Frye/7648411.332561.jpg,5,3,9,13,333,1050,2550,3145,3289,3337,3355,3357,3357,1337,2499
650,Sandals/Flat/Naot Footwear/7128308.15.jpg,3,2,5,6,132,234,255,270,275,281,283,283,283,1159,1970
35314,Shoes/Sneakers and Athletic Shoes/Propet/8019412.8131.jpg,0,7,26,51,259,4235,7142,12105,13039,13344,13428,13439,13439,687,1068
23719,Shoes/Sneakers and Athletic Shoes/Nike/7965537.369175.jpg,0,1,4,18,22,2531,3800,4822,5065,5143,5169,5175,5175,1591,280
44367,Shoes/Loafers/Vera Wang Lavender Label/8067002.401.jpg,6,6,16,48,283,1778,9009,12737,13762,14085,14174,14187,14187,766,1177
18455,Shoes/Sneakers and Athletic Shoes/New Balance/7888559.751.jpg,0,7,14,19,98,1836,2635,3897,4090,4153,4173,4178,4178,1485,2325
32100,Boots/Ankle/Dr. Martens/8004425.21339.jpg,1,3,9,34,304,1116,7264,9908,10612,10829,10904,10915,10915,158,61
46570,Boots/Mid-Calf/Anne Klein/8082664.310.jpg,4,3,9,49,181,737,884,1006,1034,16814,16926,16940,16940,709,2053
15183,Shoes/Sneakers and Athletic Shoes/Vivobarefoot/7833072.14.jpg,0,6,16,21,27,2920,4489,5776,6089,6187,6220,6227,6227,1467,1632
28129,Boots/Mid-Calf/Timberland Kids/7987542.716.jpg,4,0,18,86,374,1341,7206,9820,10513,10726,10801,10812,10812,896,1132
47998,Sandals/Flat/Alegria/8102259.367602.jpg,3,2,30,91,448,2046,3002,15425,16800,17227,17351,17365,17365,1787,279
45937,Sandals/Flat/Volcom/8077907.275.jpg,3,5,11,57,108,1659,2318,14918,16224,16632,16743,16756,16756,1160,750
21940,Shoes/Sneakers and Athletic Shoes/New Balance Kids/7931258.401.jpg,0,7,14,19,165,2421,3579,7973,8471,8639,8691,8699,8699,986,487
43780,Boots/Ankle/Frye/8061885.352766.jpg,1,3,9,49,180,592,693,775,798,809,812,812,812,1071,781
18054,Sandals/Flat/Reef/7884055.2283.jpg,3,0,8,40,145,3252,5180,6724,7116,7245,7285,7292,7292,38,2075
28594,Sandals/Flat/Sbicca/7990435.14.jpg,3,6,16,48,81,551,2489,3061,3201,3249,3267,3269,3269,1456,2347
45020,Boots/Ankle/Seychelles/8072029.3.jpg,1,3,21,55,262,627,1549,14694,15984,16386,16497,16510,16510,1249,2453
43475,Boots/Knee High/To Boot New York/8059905.383260.jpg,7,2,22,60,439,1935,9951,14306,15549,15925,16031,16044,16044,80,2466
25519,Shoes/Sneakers and Athletic Shoes/PUMA/7975824.361045.jpg,0,4,15,22,79,512,727,8365,8928,9105,9169,9180,9180,1828,514
16107,Shoes/Heels/Franco Sarto/7846342.225449.jpg,2,4,15,20,26,574,670,6111,6448,6562,6596,6603,6603,1759,539
2358,Boots/Mid-Calf/Baffin/7267653.365.jpg,4,5,11,28,35,686,817,924,949,962,966,966,966,645,1701
42108,Shoes/Heels/Donald J Pliner/8050259.379439.jpg,2,6,16,48,81,154,2998,5677,5980,6077,6110,6117,6117,1363,1413
