,label_gran_0,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,class,path
18530,3,1,0,0,0,0,1,Boots/Ankle/Tony Lama/8020030.369833.jpg
18531,11,5,2,1,0,0,2,Shoes/Heels/DSQUARED2/8060825.383567.jpg
18532,0,0,0,0,0,0,8,Shoes/Oxfords/Steve Madden/8043440.947.jpg
18533,10,5,2,1,0,0,4,Boots/Mid-Calf/Betsey Johnson/8017897.687.jpg
18534,10,5,2,1,0,0,4,Boots/Mid-Calf/Diba/7360636.5557.jpg
18535,11,5,2,1,0,0,2,Shoes/Heels/Nine West/7782691.594.jpg
18536,11,5,2,1,0,0,2,Shoes/Heels/Trotters/7290814.62936.jpg
18537,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Teva/7724773.32348.jpg
18538,11,5,2,1,0,0,2,Shoes/Heels/Circa Joan & David/8026958.4500.jpg
18539,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Polo Ralph Lauren/7950947.401.jpg
18540,0,0,0,0,0,0,8,Shoes/Oxfords/Tommy Hilfiger/8122114.3.jpg
18541,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Nurse Mates/8046095.14.jpg
18542,3,1,0,0,0,0,1,Boots/Ankle/Minnetonka Kids/7781003.106.jpg
18543,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Eastland/7379537.216.jpg
18544,15,7,3,1,0,0,7,Boots/Knee High/Madden Girl/8039442.2084.jpg
18545,11,5,2,1,0,0,2,Shoes/Heels/Nine West/7782691.381033.jpg
18546,5,2,1,0,0,0,10,Slippers/Slipper Flats/Justin/8085063.429.jpg
18547,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8018744.369310.jpg
18548,4,2,1,0,0,0,11,Shoes/Boat Shoes/Frye/7599417.332564.jpg
18549,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8012453.366994.jpg
18550,11,5,2,1,0,0,2,Shoes/Heels/rsvp/7973881.9.jpg
18551,17,8,4,2,1,0,3,Sandals/Flat/Cobian/7628424.464.jpg
18552,8,4,2,1,0,0,6,Shoes/Loafers/Camper/7278502.3.jpg
18553,8,4,2,1,0,0,6,Shoes/Loafers/Aravon/8003200.3.jpg
18554,12,6,3,1,0,0,5,Shoes/Flats/Venettini Kids/8040024.167702.jpg
18555,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Kids/7890043.137286.jpg
18556,8,4,2,1,0,0,6,Shoes/Loafers/School Issue/7261393.3.jpg
18557,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Finn Comfort/8013374.367321.jpg
18558,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keds Kids/7497497.15.jpg
18559,8,4,2,1,0,0,6,Shoes/Loafers/SKECHERS Work/7441504.3.jpg
18560,8,4,2,1,0,0,6,Shoes/Loafers/Minnetonka/7815689.106.jpg
18561,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7342997.342.jpg
18562,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7396485.338439.jpg
18563,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8082344.393536.jpg
18564,10,5,2,1,0,0,4,Boots/Mid-Calf/Khombu Kids/8034848.429.jpg
18565,3,1,0,0,0,0,1,Boots/Ankle/Rachel Zoe/8034375.3.jpg
18566,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Clarks/7993494.72.jpg
18567,11,5,2,1,0,0,2,Shoes/Heels/Fitzwell/7578538.1141.jpg
18568,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7961032.2078.jpg
18569,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7799521.3.jpg
18570,3,1,0,0,0,0,1,Boots/Ankle/Frye/7880976.642.jpg
18571,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7395019.134599.jpg
18572,0,0,0,0,0,0,8,Shoes/Oxfords/Hush Puppies/7996595.328.jpg
18573,17,8,4,2,1,0,3,Sandals/Flat/FitFlop/8102654.4769.jpg
18574,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7970310.2557.jpg
18575,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/7801365.294642.jpg
18576,3,1,0,0,0,0,1,Boots/Ankle/Clarks/7993519.216.jpg
18577,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Gravis/7811072.3.jpg
18578,10,5,2,1,0,0,4,Boots/Mid-Calf/Carhartt/8045254.72212.jpg
18579,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/8071780.389279.jpg
18580,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8064958.350457.jpg
18581,12,6,3,1,0,0,5,Shoes/Flats/Juicy Couture Kids/7973206.506.jpg
18582,3,1,0,0,0,0,1,Boots/Ankle/Ralph Lauren Layette Kids/7140501.5494.jpg
18583,15,7,3,1,0,0,7,Boots/Knee High/Eric Michael/7852116.3.jpg
18584,12,6,3,1,0,0,5,Shoes/Flats/Rockport/7996744.3.jpg
18585,8,4,2,1,0,0,6,Shoes/Loafers/Born/7819305.278.jpg
18586,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7879254.370437.jpg
18587,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vivobarefoot/7833072.155.jpg
18588,15,7,3,1,0,0,7,Boots/Knee High/Miz Mooz/8031652.6.jpg
18589,17,8,4,2,1,0,3,Sandals/Flat/KORS Michael Kors/8061313.712.jpg
18590,17,8,4,2,1,0,3,Sandals/Flat/Teva/7724831.6.jpg
18591,8,4,2,1,0,0,6,Shoes/Loafers/Hush Puppies Kids/7999017.3091.jpg
18592,11,5,2,1,0,0,2,Shoes/Heels/Naot Footwear/7990749.360887.jpg
18593,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8000975.35968.jpg
18594,12,6,3,1,0,0,5,Shoes/Flats/Jumping Jacks Kids/7551469.492.jpg
18595,12,6,3,1,0,0,5,Shoes/Flats/David Tate/7995538.585.jpg
18596,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7614938.152673.jpg
18597,14,7,3,1,0,0,9,Shoes/Clogs and Mules/UGG/7655286.110023.jpg
18598,17,8,4,2,1,0,3,Sandals/Flat/Roxy Kids/8095103.8837.jpg
18599,10,5,2,1,0,0,4,Boots/Mid-Calf/Merrell/7813561.3.jpg
18600,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/7933355.115670.jpg
18601,17,8,4,2,1,0,3,Sandals/Flat/Sam Edelman/7515478.392899.jpg
18602,12,6,3,1,0,0,5,Shoes/Flats/White Mountain/8007533.72.jpg
18603,5,2,1,0,0,0,10,Slippers/Slipper Flats/Minnetonka Kids/8009580.1567.jpg
18604,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/7821689.31237.jpg
18605,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas/8030887.14847.jpg
18606,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman Bridal & Evening Collection/7886160.273692.jpg
18607,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vibram FiveFingers/8146856.168.jpg
18608,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Speedo/7913633.21196.jpg
18609,11,5,2,1,0,0,2,Shoes/Heels/Chinese Laundry/8029045.7.jpg
18610,8,4,2,1,0,0,6,Shoes/Loafers/Primigi Kids/8021132.401.jpg
18611,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/107684.1109.jpg
18612,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022502.89.jpg
18613,11,5,2,1,0,0,2,Shoes/Heels/rsvp/7827126.1141.jpg
18614,17,8,4,2,1,0,3,Sandals/Flat/Teva/7873613.23023.jpg
18615,12,6,3,1,0,0,5,Shoes/Flats/Stuart Weitzman/7999370.2821.jpg
18616,5,2,1,0,0,0,10,Slippers/Slipper Flats/Foamtreads Kids/7997685.9.jpg
18617,3,1,0,0,0,0,1,Boots/Ankle/Keen/7977339.183092.jpg
18618,15,7,3,1,0,0,7,Boots/Knee High/Primigi Kids/8024405.11.jpg
18619,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976451.355700.jpg
18620,12,6,3,1,0,0,5,Shoes/Flats/Bloch Kids/7827311.3.jpg
18621,11,5,2,1,0,0,2,Shoes/Heels/El Naturalista/7775351.6.jpg
18622,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Levi's Shoes/7838021.9.jpg
18623,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8065338.139.jpg
18624,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7920234.335110.jpg
18625,8,4,2,1,0,0,6,Shoes/Loafers/Donald J Pliner/7772293.308854.jpg
18626,5,2,1,0,0,0,10,Slippers/Slipper Flats/Foamtreads/8010031.4769.jpg
18627,3,1,0,0,0,0,1,Boots/Ankle/Asolo/7969458.83823.jpg
18628,10,5,2,1,0,0,4,Boots/Mid-Calf/Lucchese/7997863.363335.jpg
18629,11,5,2,1,0,0,2,Shoes/Heels/Pedro Garcia/8030936.19760.jpg
18630,0,0,0,0,0,0,8,Shoes/Oxfords/Fratelli/7761098.72.jpg
18631,17,8,4,2,1,0,3,Sandals/Flat/OluKai/7608145.183092.jpg
18632,3,1,0,0,0,0,1,Boots/Ankle/Giuseppe Zanotti/8003215.3.jpg
18633,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/pediped/7998076.6.jpg
18634,10,5,2,1,0,0,4,Boots/Mid-Calf/Stuart Weitzman/7999532.97280.jpg
18635,12,6,3,1,0,0,5,Shoes/Flats/Kid Express/7456709.15.jpg
18636,11,5,2,1,0,0,2,Shoes/Heels/Calvin Klein/8018659.4769.jpg
18637,8,4,2,1,0,0,6,Shoes/Loafers/Frye/7659315.119948.jpg
18638,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/8044292.84346.jpg
18639,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keds Kids/7552532.15.jpg
18640,15,7,3,1,0,0,7,Boots/Knee High/Fitzwell/7696133.256023.jpg
18641,20,10,5,2,1,0,12,Shoes/Firstwalker/Umi Kids/8077640.15877.jpg
18642,11,5,2,1,0,0,2,Shoes/Heels/Michael Kors/8030646.18.jpg
18643,15,7,3,1,0,0,7,Boots/Knee High/Khombu/8003690.419.jpg
18644,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Paul Smith/7994048.14.jpg
18645,3,1,0,0,0,0,1,Boots/Ankle/Propet/104708.3.jpg
18646,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Ryka/7884232.388918.jpg
18647,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/8071416.388982.jpg
18648,20,10,5,2,1,0,12,Shoes/Firstwalker/Jumping Jacks Kids/7995614.362613.jpg
18649,17,8,4,2,1,0,3,Sandals/Flat/Merrell/7879758.379080.jpg
18650,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Montrail/7799973.144.jpg
18651,3,1,0,0,0,0,1,Boots/Ankle/Frye/7971197.353019.jpg
18652,3,1,0,0,0,0,1,Boots/Ankle/Red Wing Heritage/7524883.191375.jpg
18653,0,0,0,0,0,0,8,Shoes/Oxfords/Camper/8083447.393919.jpg
18654,10,5,2,1,0,0,4,Boots/Mid-Calf/Diane Von Furstenberg/8013765.103011.jpg
18655,17,8,4,2,1,0,3,Sandals/Flat/Nine West/8113505.403594.jpg
18656,0,0,0,0,0,0,8,Shoes/Oxfords/Allen-Edmonds/7508186.8611.jpg
18657,8,4,2,1,0,0,6,Shoes/Loafers/Kamik/7513253.3.jpg
18658,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Brooks/7787260.315244.jpg
18659,15,7,3,1,0,0,7,Boots/Knee High/Western Chief Kids/8087955.695.jpg
18660,8,4,2,1,0,0,6,Shoes/Loafers/Cole Haan/7542065.617.jpg
18661,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7710889.3.jpg
18662,17,8,4,2,1,0,3,Sandals/Flat/Reef/7839869.183092.jpg
18663,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Twig Kids/7843953.9.jpg
18664,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/8064327.385182.jpg
18665,11,5,2,1,0,0,2,Shoes/Heels/VOLATILE/8032027.6.jpg
18666,17,8,4,2,1,0,3,Sandals/Flat/Kork-Ease/7615769.14364.jpg
18667,11,5,2,1,0,0,2,Shoes/Heels/Anne Klein/7492106.490.jpg
18668,17,8,4,2,1,0,3,Sandals/Flat/Nine West/7982071.15.jpg
18669,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Salomon/7815150.391076.jpg
18670,17,8,4,2,1,0,3,Sandals/Flat/Orthaheel/7835591.200400.jpg
18671,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7970493.10647.jpg
18672,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Patagonia/7700135.297988.jpg
18673,12,6,3,1,0,0,5,Shoes/Flats/Pazitos/7844871.3.jpg
18674,8,4,2,1,0,0,6,Shoes/Loafers/A. Testoni/7965305.350783.jpg
18675,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7976005.355481.jpg
18676,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/8069056.387724.jpg
18677,10,5,2,1,0,0,4,Boots/Mid-Calf/Blondo/8016281.368474.jpg
18678,3,1,0,0,0,0,1,Boots/Ankle/Timberland Kids/7659987.93454.jpg
18679,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8076021.742.jpg
18680,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Primigi Kids/8020614.401.jpg
18681,8,4,2,1,0,0,6,Shoes/Loafers/Yellow Box/8038876.3.jpg
18682,3,1,0,0,0,0,1,Boots/Ankle/UGG Kids/7972763.278.jpg
18683,12,6,3,1,0,0,5,Shoes/Flats/Umi Kids/7993573.1334.jpg
18684,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8113201.1711.jpg
18685,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7756789.367368.jpg
18686,17,8,4,2,1,0,3,Sandals/Flat/Gentle Souls/7927082.275.jpg
18687,17,8,4,2,1,0,3,Sandals/Flat/Lassen/7956276.6.jpg
18688,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/UGG/8059870.3.jpg
18689,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/K-Swiss/7973140.27947.jpg
18690,8,4,2,1,0,0,6,Shoes/Loafers/Geox/8004400.307.jpg
18691,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals/7211140.372122.jpg
18692,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Sperry Top-Sider/8051904.38934.jpg
18693,5,2,1,0,0,0,10,Slippers/Slipper Flats/Deer Stags/7690907.271222.jpg
18694,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Callaway/7911253.1001.jpg
18695,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7773905.283527.jpg
18696,0,0,0,0,0,0,8,Shoes/Oxfords/Giorgio Brutini/8090179.3.jpg
18697,11,5,2,1,0,0,2,Shoes/Heels/Nina/7615490.243618.jpg
18698,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/7970236.289963.jpg
18699,10,5,2,1,0,0,4,Boots/Mid-Calf/Stonz/8105413.400596.jpg
18700,8,4,2,1,0,0,6,Shoes/Loafers/BRUNO MAGLI/8009824.325.jpg
18701,5,2,1,0,0,0,10,Slippers/Slipper Flats/smartdogs/7918591.6.jpg
18702,3,1,0,0,0,0,1,Boots/Ankle/Diane Von Furstenberg/8013764.691.jpg
18703,10,5,2,1,0,0,4,Boots/Mid-Calf/Old West Kids Boots/7840481.1841.jpg
18704,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8023447.89.jpg
18705,11,5,2,1,0,0,2,Shoes/Heels/Paris Hilton/8117295.13761.jpg
18706,11,5,2,1,0,0,2,Shoes/Heels/Blowfish/7974950.388070.jpg
18707,0,0,0,0,0,0,8,Shoes/Oxfords/Cole Haan/7822262.329342.jpg
18708,8,4,2,1,0,0,6,Shoes/Loafers/Camper Kids/8083012.158.jpg
18709,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/7508783.13567.jpg
18710,10,5,2,1,0,0,4,Boots/Mid-Calf/Khombu Kids/8034828.3.jpg
18711,8,4,2,1,0,0,6,Shoes/Loafers/Florsheim/7996701.3.jpg
18712,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Onitsuka Tiger by Asics/7165606.349018.jpg
18713,5,2,1,0,0,0,10,Slippers/Slipper Flats/smartdogs/7348104.214134.jpg
18714,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8076572.4500.jpg
18715,14,7,3,1,0,0,9,Shoes/Clogs and Mules/La Plume/8020345.401.jpg
18716,5,2,1,0,0,0,10,Slippers/Slipper Flats/DC/7355196.238830.jpg
18717,5,2,1,0,0,0,10,Slippers/Slipper Flats/Orthaheel/8001348.526.jpg
18718,10,5,2,1,0,0,4,Boots/Mid-Calf/Tecnica/7477031.10783.jpg
18719,3,1,0,0,0,0,1,Boots/Ankle/Kenneth Cole Reaction/8055310.3.jpg
18720,3,1,0,0,0,0,1,Boots/Ankle/Giuseppe Zanotti/7964858.521.jpg
18721,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Stride Rite/8080532.6972.jpg
18722,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals/7928575.5716.jpg
18723,17,8,4,2,1,0,3,Sandals/Flat/Worishofer/7979153.816.jpg
18724,3,1,0,0,0,0,1,Boots/Ankle/Rieker/8004646.138197.jpg
18725,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Chrome/7763230.3.jpg
18726,10,5,2,1,0,0,4,Boots/Mid-Calf/UGG/7555745.18.jpg
18727,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Emerica/7403634.393046.jpg
18728,12,6,3,1,0,0,5,Shoes/Flats/Sam Edelman/8049089.118011.jpg
18729,11,5,2,1,0,0,2,Shoes/Heels/Franco Sarto/8090597.20704.jpg
18730,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7878864.370165.jpg
18731,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7799240.361083.jpg
18732,0,0,0,0,0,0,8,Shoes/Oxfords/Dr. Martens/8004287.9.jpg
18733,12,6,3,1,0,0,5,Shoes/Flats/BCBGeneration/7999011.363605.jpg
18734,3,1,0,0,0,0,1,Boots/Ankle/Vivanz/7493933.429.jpg
18735,3,1,0,0,0,0,1,Boots/Ankle/Allen-Edmonds/8037443.256466.jpg
18736,12,6,3,1,0,0,5,Shoes/Flats/El Naturalista/7819607.300714.jpg
18737,8,4,2,1,0,0,6,Shoes/Loafers/LAUREN Ralph Lauren/8055206.19736.jpg
18738,3,1,0,0,0,0,1,Boots/Ankle/Keen/7977430.325.jpg
18739,10,5,2,1,0,0,4,Boots/Mid-Calf/To Boot New York/8059897.284150.jpg
18740,15,7,3,1,0,0,7,Boots/Knee High/Frye/7970243.290984.jpg
18741,10,5,2,1,0,0,4,Boots/Mid-Calf/Not Rated/8072823.11.jpg
18742,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7969864.2915.jpg
18743,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7507312.126421.jpg
18744,3,1,0,0,0,0,1,Boots/Ankle/Khombu/7819500.6.jpg
18745,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7837556.6.jpg
18746,12,6,3,1,0,0,5,Shoes/Flats/Arcopedico/7583116.9.jpg
18747,10,5,2,1,0,0,4,Boots/Mid-Calf/Spring Step/7607230.6.jpg
18748,0,0,0,0,0,0,8,Shoes/Oxfords/Mezlan/8030788.6.jpg
18749,1,0,0,0,0,0,13,Shoes/Prewalker/Elephantito/7764228.18.jpg
18750,12,6,3,1,0,0,5,Shoes/Flats/Miz Mooz/7978162.3.jpg
18751,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Wilson/7885273.144.jpg
18752,3,1,0,0,0,0,1,Boots/Ankle/Camper/7569412.72.jpg
18753,3,1,0,0,0,0,1,Boots/Ankle/SeaVees/7783071.334392.jpg
18754,8,4,2,1,0,0,6,Shoes/Loafers/Annie/7230629.138546.jpg
18755,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7881572.369560.jpg
18756,19,9,4,2,1,0,15,Boots/Over the Knee/Nine West/8050757.5492.jpg
18757,10,5,2,1,0,0,4,Boots/Mid-Calf/Roxy/8047828.3.jpg
18758,3,1,0,0,0,0,1,Boots/Ankle/Not Rated/8014991.3.jpg
18759,17,8,4,2,1,0,3,Sandals/Flat/Giuseppe Zanotti/7964910.3.jpg
18760,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Keen/7977422.234753.jpg
18761,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Prince/7507211.183092.jpg
18762,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman Bridal & Evening Collection/7999021.99.jpg
18763,3,1,0,0,0,0,1,Boots/Ankle/Allrounder by Mephisto/7837188.307209.jpg
18764,8,4,2,1,0,0,6,Shoes/Loafers/Tommy Hilfiger/8092697.396873.jpg
18765,3,1,0,0,0,0,1,Boots/Ankle/Clarks/7190321.139.jpg
18766,19,9,4,2,1,0,15,Boots/Over the Knee/Cole Haan/8060964.20719.jpg
18767,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DVS Shoe Company/7903648.216.jpg
18768,17,8,4,2,1,0,3,Sandals/Flat/Spring Step/7639881.216.jpg
18769,12,6,3,1,0,0,5,Shoes/Flats/pediped/7831106.9.jpg
18770,3,1,0,0,0,0,1,Boots/Ankle/Crocs/7989504.183092.jpg
18771,17,8,4,2,1,0,3,Sandals/Flat/Spring Step/7979987.162.jpg
18772,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/8056615.291694.jpg
18773,8,4,2,1,0,0,6,Shoes/Loafers/Salvatore Ferragamo/7998581.4956.jpg
18774,8,4,2,1,0,0,6,Shoes/Loafers/Fratelli/7337741.18.jpg
18775,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8076659.478.jpg
18776,8,4,2,1,0,0,6,Shoes/Loafers/SKECHERS/7974860.529.jpg
18777,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse Kids/7970635.352943.jpg
18778,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/The North Face/7719551.328250.jpg
18779,11,5,2,1,0,0,2,Shoes/Heels/DSQUARED2/8002922.30244.jpg
18780,15,7,3,1,0,0,7,Boots/Knee High/Hunter/7338173.9.jpg
18781,11,5,2,1,0,0,2,Shoes/Heels/Rachel Zoe/8070574.6333.jpg
18782,11,5,2,1,0,0,2,Shoes/Heels/Easy Spirit/8042764.3.jpg
18783,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7749207.275400.jpg
18784,12,6,3,1,0,0,5,Shoes/Flats/Kid Express/7847369.589.jpg
18785,5,2,1,0,0,0,10,Slippers/Slipper Flats/Justin/8085063.766.jpg
18786,10,5,2,1,0,0,4,Boots/Mid-Calf/Baffin/7267600.75158.jpg
18787,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7760780.280148.jpg
18788,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/7171410.3898.jpg
18789,0,0,0,0,0,0,8,Shoes/Oxfords/Rockport/106639.111.jpg
18790,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7987019.3.jpg
18791,11,5,2,1,0,0,2,Shoes/Heels/Fitzwell/7926064.828.jpg
18792,5,2,1,0,0,0,10,Slippers/Slipper Flats/Justin/8085059.401.jpg
18793,8,4,2,1,0,0,6,Shoes/Loafers/Santoni/8146882.3.jpg
18794,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SeaVees/7824712.364193.jpg
18795,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/8054353.90873.jpg
18796,5,2,1,0,0,0,10,Slippers/Slipper Flats/Roxy/8047884.20.jpg
18797,3,1,0,0,0,0,1,Boots/Ankle/Tretorn/8079600.411.jpg
18798,11,5,2,1,0,0,2,Shoes/Heels/Bella-Vita/8016111.91.jpg
18799,3,1,0,0,0,0,1,Boots/Ankle/Tundra Kids Boots/7834990.10812.jpg
18800,12,6,3,1,0,0,5,Shoes/Flats/Sperry Top-Sider/7970217.352738.jpg
18801,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7255074.385012.jpg
18802,17,8,4,2,1,0,3,Sandals/Flat/Havaianas/7540505.3.jpg
18803,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman for The Cool People/8008963.5360.jpg
18804,3,1,0,0,0,0,1,Boots/Ankle/Merrell/7987064.359.jpg
18805,12,6,3,1,0,0,5,Shoes/Flats/Arcopedico/7328341.574.jpg
18806,8,4,2,1,0,0,6,Shoes/Loafers/Hush Puppies Kids/7999018.80.jpg
18807,17,8,4,2,1,0,3,Sandals/Flat/Josef Seibel/7755967.299712.jpg
18808,17,8,4,2,1,0,3,Sandals/Flat/La Plume/8102984.3893.jpg
18809,11,5,2,1,0,0,2,Shoes/Heels/Betsey Johnson for The Cool People/8053876.767.jpg
18810,8,4,2,1,0,0,6,Shoes/Loafers/Bass/7421808.236788.jpg
18811,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/7925394.387907.jpg
18812,5,2,1,0,0,0,10,Slippers/Slipper Flats/Fitzwell/7698280.278.jpg
18813,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7977519.375069.jpg
18814,11,5,2,1,0,0,2,Shoes/Heels/Clarks/7841116.72.jpg
18815,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925401.353554.jpg
18816,17,8,4,2,1,0,3,Sandals/Flat/Vivienne Westwood/8031746.373937.jpg
18817,10,5,2,1,0,0,4,Boots/Mid-Calf/Ariat/7820251.361546.jpg
18818,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PF Flyers/7162892.91522.jpg
18819,11,5,2,1,0,0,2,Shoes/Heels/Vince Camuto/8071920.200.jpg
18820,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/K-Swiss Kids/7980942.365408.jpg
18821,8,4,2,1,0,0,6,Shoes/Loafers/Sperry Kids/7661300.72.jpg
18822,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7987341.178603.jpg
18823,3,1,0,0,0,0,1,Boots/Ankle/ECCO/7770826.607.jpg
18824,10,5,2,1,0,0,4,Boots/Mid-Calf/EMU Australia Kids/7967967.1679.jpg
