,label_gran_14,label_gran_13,label_gran_12,label_gran_11,label_gran_10,label_gran_9,label_gran_8,label_gran_7,label_gran_6,label_gran_5,label_gran_4,label_gran_3,label_gran_2,label_gran_1,label_gran_0,class,path
15385,3598,1799,899,449,224,112,56,28,14,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Clarks/7991919.231.jpg
15386,33434,16721,8362,4184,2095,1050,527,265,134,68,36,20,13,11,10,10,Slippers/Slipper Flats/Foamtreads/7340476.98283.jpg
15387,19194,9598,4799,2400,1201,601,301,152,77,39,20,11,6,4,3,3,Sandals/Flat/Birkenstock/106079.2363.jpg
15388,31269,15637,7819,3911,1958,980,492,247,125,64,33,18,11,9,8,8,Shoes/Oxfords/Rockport/7996932.4006.jpg
15389,17893,8947,4474,2238,1120,560,280,141,71,36,18,10,6,4,3,3,Sandals/Flat/Birkenstock/7693820.121970.jpg
15390,19803,9902,4951,2476,1239,620,310,156,79,40,20,11,6,4,3,3,Sandals/Flat/Clarks/8078798.72.jpg
15391,34420,17214,8609,4307,2156,1080,542,273,138,70,37,21,14,12,11,11,Shoes/Boat Shoes/Sperry Top-Sider/7161124.352728.jpg
15392,30673,15339,7670,3837,1921,962,483,243,123,63,33,18,11,9,8,8,Shoes/Oxfords/Frye/7880717.234386.jpg
15393,27135,13569,6785,3394,1699,850,427,215,109,56,29,16,9,7,6,6,Shoes/Loafers/Franco Sarto/107227.8874.jpg
15394,9589,4794,2397,1199,599,299,150,75,38,19,9,5,3,2,1,1,Boots/Ankle/Keen/7280086.326692.jpg
15395,19487,9744,4872,2437,1219,610,305,154,78,39,20,11,6,4,3,3,Sandals/Flat/Reef/7606683.249.jpg
15396,8428,4214,2107,1053,526,263,131,65,32,16,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976172.352215.jpg
15397,2637,1318,659,329,164,82,41,20,10,5,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/8081546.3.jpg
15398,16186,8093,4047,2024,1012,506,253,127,64,32,16,9,5,3,2,2,Shoes/Heels/Rachel Zoe/8072313.72.jpg
15399,3515,1757,878,439,219,109,54,27,13,6,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Zigi/8098507.106.jpg
15400,13585,6793,3397,1699,850,425,213,107,54,27,14,8,5,3,2,2,Shoes/Heels/Camper/7993080.3.jpg
15401,12049,6024,3012,1506,753,376,188,94,47,23,11,6,3,2,1,1,Boots/Ankle/Scarpa/8009718.77673.jpg
15402,16325,8163,4082,2041,1021,511,256,129,65,33,17,9,5,3,2,2,Shoes/Heels/Donald J Pliner/8018459.183092.jpg
15403,19311,9656,4828,2415,1208,604,302,152,77,39,20,11,6,4,3,3,Sandals/Flat/Modern Vintage/7974337.354453.jpg
15404,20951,10476,5238,2620,1311,656,328,165,83,42,21,11,6,4,3,3,Sandals/Flat/CARLOS by Carlos Santana/8120515.81413.jpg
15405,29700,14852,7427,3715,1860,931,467,235,119,61,31,17,10,8,7,7,Boots/Knee High/Hunter/8064930.21134.jpg
15406,4053,2026,1013,506,253,126,63,31,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/7977203.390194.jpg
15407,34405,17206,8605,4305,2155,1080,542,273,138,70,37,21,14,12,11,11,Shoes/Boat Shoes/Steve Madden/8100222.106.jpg
15408,30289,15147,7574,3789,1897,949,476,239,121,62,32,17,10,8,7,7,Boots/Knee High/LifeStride/7980695.3.jpg
15409,25378,12690,6345,3174,1588,794,398,200,101,51,26,14,8,6,5,5,Shoes/Flats/Arcopedico/7583074.3.jpg
15410,34940,17475,8739,4373,2191,1099,553,280,143,74,41,25,18,16,15,15,Boots/Over the Knee/Nine West/8050757.4418.jpg
15411,26514,13258,6629,3316,1659,830,416,209,106,54,28,15,8,6,5,5,Shoes/Flats/Born/7987103.262752.jpg
15412,264,132,66,33,16,8,4,2,1,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7837853.425096.jpg
15413,1649,824,412,206,103,51,25,12,6,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/7975527.296048.jpg
15414,5717,2858,1429,714,357,178,89,44,22,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7964029.367006.jpg
15415,25105,12554,6277,3140,1571,786,394,198,100,51,26,14,8,6,5,5,Shoes/Flats/Me Too Kids/8017827.52270.jpg
15416,3918,1959,979,489,244,122,61,30,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/New Balance Kids/7931243.2557.jpg
15417,32591,16299,8151,4078,2042,1023,514,259,131,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Merrell/7987304.3.jpg
15418,2417,1208,604,302,151,75,37,18,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Team/7599256.151.jpg
15419,21404,10703,5352,2677,1340,670,336,169,86,43,22,12,7,5,4,4,Boots/Mid-Calf/Ariat/7342741.238.jpg
15420,7568,3784,1892,946,473,236,118,59,29,14,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/8073883.390126.jpg
15421,20164,10083,5042,2522,1262,631,316,159,80,40,20,11,6,4,3,3,Sandals/Flat/Privo by Clarks/7892713.864.jpg
15422,28236,14120,7061,3532,1768,884,444,223,113,58,30,16,9,7,6,6,Shoes/Loafers/Cole Haan/7897894.1394.jpg
15423,22275,11139,5570,2786,1394,697,349,176,89,45,23,12,7,5,4,4,Boots/Mid-Calf/Frye/7579992.301571.jpg
15424,29565,14785,7393,3698,1851,926,465,234,118,60,31,17,10,8,7,7,Boots/Knee High/Ros Hommerson/8036342.112234.jpg
15425,16642,8321,4161,2081,1041,521,261,131,66,33,17,9,5,3,2,2,Shoes/Heels/Bella-Vita/7393857.138820.jpg
15426,24377,12190,6095,3049,1526,763,383,193,98,50,26,14,8,6,5,5,Shoes/Flats/Kid Express/7847411.554.jpg
15427,10558,5279,2640,1320,660,330,165,83,42,21,10,5,3,2,1,1,Boots/Ankle/Keen/7977413.3.jpg
15428,7747,3873,1936,968,484,242,121,60,30,15,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/8116940.164129.jpg
15429,7903,3951,1975,987,493,246,123,61,30,15,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/7982579.357963.jpg
15430,24292,12147,6074,3038,1520,760,381,192,97,49,25,13,7,5,4,4,Boots/Mid-Calf/Frye/7970237.248964.jpg
15431,18916,9459,4730,2366,1184,592,296,149,75,38,19,10,6,4,3,3,Sandals/Flat/J. Renee/8069975.585.jpg
15432,5134,2567,1283,641,320,160,80,40,20,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/7977790.1843.jpg
15433,3807,1903,951,475,237,118,59,29,14,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Ahnu/7983500.76119.jpg
15434,11721,5860,2930,1465,732,366,183,92,46,23,11,6,3,2,1,1,Boots/Ankle/Giorgio Brutini/7580619.325.jpg
15435,21870,10936,5468,2735,1369,685,343,173,88,44,22,12,7,5,4,4,Boots/Mid-Calf/Durango/7152788.29901.jpg
15436,26031,13017,6509,3256,1629,815,409,206,104,53,27,14,8,6,5,5,Shoes/Flats/Aster Kids/7934542.340900.jpg
15437,18151,9076,4538,2270,1136,568,284,143,72,36,18,10,6,4,3,3,Sandals/Flat/DKNY/7921415.335467.jpg
15438,23797,11900,5950,2976,1489,745,373,188,95,48,24,13,7,5,4,4,Boots/Mid-Calf/Juicy Couture Kids/8024014.371125.jpg
15439,2412,1206,603,301,150,75,37,18,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7891832.326164.jpg
15440,24154,12078,6039,3021,1512,756,379,191,97,49,25,13,7,5,4,4,Boots/Mid-Calf/Hatley Kids/7843103.347313.jpg
15441,24065,12034,6017,3010,1506,753,377,190,96,48,24,13,7,5,4,4,Boots/Mid-Calf/Franco Sarto/8045174.377609.jpg
15442,8654,4327,2163,1081,540,270,135,67,33,16,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse Kids/8035500.170279.jpg
15443,29045,14524,7263,3633,1818,909,456,229,116,59,30,16,9,7,6,6,Shoes/Loafers/Spenco/7900912.460.jpg
15444,20213,10107,5054,2528,1265,633,317,160,81,41,21,11,6,4,3,3,Sandals/Flat/Gentle Souls/7785330.14.jpg
15445,1271,635,317,158,79,39,19,9,4,2,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/etnies Kids/7733630.144.jpg
15446,11238,5619,2810,1405,702,351,176,88,44,22,11,6,3,2,1,1,Boots/Ankle/Venettini Kids/8040012.106.jpg
15447,15400,7700,3850,1925,963,482,241,121,61,31,16,9,5,3,2,2,Shoes/Heels/Sergio Rossi/8062454.384335.jpg
15448,34026,17017,8510,4258,2132,1068,536,270,137,70,37,21,14,12,11,11,Shoes/Boat Shoes/Polo Ralph Lauren Kids/8008005.1567.jpg
15449,9776,4888,2444,1222,611,305,153,77,39,19,9,5,3,2,1,1,Boots/Ankle/Rockport/7996908.263.jpg
15450,478,239,119,59,29,14,7,3,1,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Keen Utility/7822853.178749.jpg
15451,19566,9784,4892,2447,1224,612,306,154,78,39,20,11,6,4,3,3,Sandals/Flat/Justin/7796757.284183.jpg
15452,111,55,27,13,6,3,1,0,0,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7996979.363124.jpg
15453,24805,12404,6202,3102,1552,776,389,196,99,50,26,14,8,6,5,5,Shoes/Flats/SKECHERS KIDS/8006076.1413.jpg
15454,28484,14244,7123,3563,1783,892,448,225,114,58,30,16,9,7,6,6,Shoes/Loafers/Sanuk/7746067.423.jpg
15455,2370,1185,592,296,148,74,37,18,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Hi-Tec Kids/7673366.247926.jpg
15456,20591,10296,5148,2575,1288,644,322,162,82,41,21,11,6,4,3,3,Sandals/Flat/Diane Von Furstenberg/7560373.106.jpg
15457,18637,9319,4660,2331,1166,583,292,147,74,37,19,10,6,4,3,3,Sandals/Flat/Worishofer/7979185.3.jpg
15458,10855,5427,2714,1357,678,339,170,85,43,21,10,5,3,2,1,1,Boots/Ankle/Merrell/7987063.51.jpg
15459,11632,5816,2908,1454,727,363,182,91,46,23,11,6,3,2,1,1,Boots/Ankle/Irish Setter/7458175.6.jpg
15460,3289,1644,822,411,205,102,51,25,12,6,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Kids/7883929.354200.jpg
15461,1200,600,300,150,75,37,18,9,4,2,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/7977313.390187.jpg
15462,8122,4061,2030,1015,507,253,126,63,31,15,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Outdoor/7881952.383463.jpg
15463,30501,15253,7627,3815,1910,956,480,241,122,62,32,17,10,8,7,7,Boots/Knee High/Luichiny/7896186.3.jpg
15464,4008,2004,1002,501,250,125,62,31,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925447.353290.jpg
15465,8250,4125,2062,1031,515,257,128,64,32,16,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7706943.513.jpg
15466,3989,1994,997,498,249,124,62,31,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7926870.361089.jpg
15467,15592,7796,3898,1949,975,488,244,123,62,31,16,9,5,3,2,2,Shoes/Heels/Mia Kids/8011104.366683.jpg
15468,33690,16849,8426,4216,2111,1058,531,267,135,69,36,20,13,11,10,10,Slippers/Slipper Flats/Orthaheel/7784869.29147.jpg
15469,28363,14183,7092,3548,1776,888,446,224,113,58,30,16,9,7,6,6,Shoes/Loafers/Primigi Kids/8020649.3.jpg
15470,17712,8857,4429,2215,1108,554,277,140,71,36,18,10,6,4,3,3,Sandals/Flat/Clarks/8079981.695.jpg
15471,8655,4327,2163,1081,540,270,135,67,33,16,8,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976710.355839.jpg
15472,5738,2869,1434,717,358,179,89,44,22,11,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7477396.281469.jpg
15473,4016,2008,1004,502,251,125,62,31,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/7722111.1001.jpg
15474,4919,2459,1229,614,307,153,76,38,19,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Zoot Sports/7726835.324675.jpg
15475,33588,16798,8400,4203,2104,1054,529,266,134,68,36,20,13,11,10,10,Slippers/Slipper Flats/O'Neill/8016543.385.jpg
15476,222,111,55,27,13,6,3,1,0,0,0,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/K2 Skates/7942131.128666.jpg
15477,22736,11369,5685,2844,1423,712,357,180,91,46,23,12,7,5,4,4,Boots/Mid-Calf/Kamik/7998409.158.jpg
15478,24248,12125,6063,3033,1518,759,380,191,97,49,25,13,7,5,4,4,Boots/Mid-Calf/Gypsy SOULE/8117411.3.jpg
15479,28008,14006,7004,3504,1754,877,440,221,112,57,29,16,9,7,6,6,Shoes/Loafers/Donald J Pliner/7772301.3.jpg
15480,30630,15317,7659,3831,1918,960,482,242,122,62,32,17,10,8,7,7,Boots/Knee High/Timberland/7422357.103.jpg
15481,1906,953,476,238,119,59,29,14,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8164777.1416.jpg
15482,6590,3295,1647,823,411,205,102,51,25,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike Kids/8071246.385354.jpg
15483,28983,14493,7247,3625,1814,907,455,229,116,59,30,16,9,7,6,6,Shoes/Loafers/BRUNO MAGLI/7766853.82.jpg
15484,15957,7979,3990,1995,998,499,250,126,64,32,16,9,5,3,2,2,Shoes/Heels/Rachel Roy/8046478.151.jpg
15485,4027,2013,1006,503,251,125,62,31,15,7,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/ECCO Golf/7887842.374535.jpg
15486,14837,7419,3710,1855,928,464,232,117,59,30,15,8,5,3,2,2,Shoes/Heels/Badgley Mischka/8026821.372010.jpg
15487,7065,3532,1766,883,441,220,110,55,27,13,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/PUMA Sport Fashion/8013373.15063.jpg
15488,18858,9430,4715,2358,1180,590,295,149,75,38,19,10,6,4,3,3,Sandals/Flat/Havaianas/8109752.18914.jpg
15489,2480,1240,620,310,155,77,38,19,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Hush Puppies Kids/7999029.49759.jpg
15490,7285,3642,1821,910,455,227,113,56,28,14,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7726678.382690.jpg
15491,34841,17425,8714,4360,2183,1094,550,278,141,72,39,23,16,14,13,13,Shoes/Prewalker/Livie & Luca/7767969.18248.jpg
15492,18175,9088,4544,2273,1137,569,285,144,73,37,19,10,6,4,3,3,Sandals/Flat/PUMA/7883300.33945.jpg
15493,17675,8838,4419,2210,1106,553,277,140,71,36,18,10,6,4,3,3,Sandals/Flat/Vince Camuto/8113275.39398.jpg
15494,11956,5978,2989,1495,747,373,187,94,47,23,11,6,3,2,1,1,Boots/Ankle/Pedro Garcia/7878432.373611.jpg
15495,18614,9308,4654,2328,1165,583,292,147,74,37,19,10,6,4,3,3,Sandals/Flat/Chinese Laundry/8091495.13613.jpg
15496,17508,8755,4378,2190,1096,548,274,138,70,35,18,10,6,4,3,3,Sandals/Flat/La Plume/8102985.585.jpg
15497,30267,15136,7569,3786,1895,948,476,239,121,62,32,17,10,8,7,7,Boots/Knee High/Stuart Weitzman/7793422.23246.jpg
15498,16655,8328,4164,2082,1041,521,261,131,66,33,17,9,5,3,2,2,Shoes/Heels/ECCO/7950318.375246.jpg
15499,12784,6392,3196,1598,799,399,200,100,50,25,12,6,3,2,1,1,Boots/Ankle/Primigi Kids/8021124.184651.jpg
15500,25202,12602,6301,3152,1577,789,396,199,101,51,26,14,8,6,5,5,Shoes/Flats/MIA Limited Edition/8038973.589.jpg
15501,25552,12777,6389,3196,1599,800,401,202,102,52,27,14,8,6,5,5,Shoes/Flats/Blowfish/7724239.407846.jpg
15502,25607,12805,6403,3203,1603,802,402,202,102,52,27,14,8,6,5,5,Shoes/Flats/PUMA/7975644.355203.jpg
15503,22480,11241,5621,2812,1407,704,353,178,90,45,23,12,7,5,4,4,Boots/Mid-Calf/Naot Footwear/7829928.303861.jpg
15504,34417,17212,8608,4307,2156,1080,542,273,138,70,37,21,14,12,11,11,Shoes/Boat Shoes/Polo Ralph Lauren/8072669.389950.jpg
15505,33151,16579,8291,4148,2077,1041,523,263,133,68,36,20,13,11,10,10,Slippers/Slipper Flats/Cushe/8082193.6.jpg
15506,5252,2626,1313,656,328,164,82,41,20,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Umi Kids/7993991.51777.jpg
15507,5405,2702,1351,675,337,168,84,42,21,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/7990364.360510.jpg
15508,17552,8777,4389,2195,1098,549,275,139,70,35,18,10,6,4,3,3,Sandals/Flat/Sanuk/7909938.396.jpg
15509,33005,16506,8254,4129,2067,1035,520,262,132,67,35,19,12,10,9,9,Shoes/Clogs and Mules/Alegria/7814541.80154.jpg
15510,30129,15067,7534,3769,1887,944,474,238,120,61,31,17,10,8,7,7,Boots/Knee High/Vaneli/7975379.3.jpg
15511,20939,10470,5235,2618,1310,655,328,165,83,42,21,11,6,4,3,3,Sandals/Flat/Salt Water Sandal by Hoy Shoes/7128107.234820.jpg
15512,18404,9203,4602,2302,1152,576,288,145,73,37,19,10,6,4,3,3,Sandals/Flat/Merrell/7875450.529.jpg
15513,12829,6414,3207,1604,802,401,201,101,51,25,12,6,3,2,1,1,Boots/Ankle/Palladium/7897110.3.jpg
15514,32009,16007,8004,4004,2004,1003,503,253,128,65,34,18,11,9,8,8,Shoes/Oxfords/Finn Comfort/8013381.13.jpg
15515,26598,13300,6650,3326,1664,832,417,210,106,54,28,15,8,6,5,5,Shoes/Flats/Calvin Klein Jeans/8021877.44.jpg
15516,14928,7464,3732,1866,933,467,234,118,60,30,15,8,5,3,2,2,Shoes/Heels/Nina/7787777.243618.jpg
15517,6556,3278,1639,819,409,204,102,51,25,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7892031.368509.jpg
15518,22106,11054,5527,2765,1384,692,347,175,89,45,23,12,7,5,4,4,Boots/Mid-Calf/Marc Jacobs/7989115.325.jpg
15519,1737,868,434,217,108,54,27,13,6,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Emerica/7967796.20422.jpg
15520,21036,10519,5260,2631,1316,658,329,166,84,42,21,11,6,4,3,3,Sandals/Flat/LAUREN Ralph Lauren/7406098.585.jpg
15521,6388,3194,1597,798,399,199,99,49,24,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7882329.352886.jpg
15522,21673,10838,5419,2711,1357,679,340,171,87,44,22,12,7,5,4,4,Boots/Mid-Calf/Matisse/7993314.72.jpg
15523,17743,8872,4436,2219,1110,555,278,140,71,36,18,10,6,4,3,3,Sandals/Flat/Calvin Klein/8029386.372902.jpg
15524,3200,1600,800,400,200,100,50,25,12,6,3,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Superga Kids/7422705.262459.jpg
15525,1558,779,389,194,97,48,24,12,6,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8014790.401.jpg
15526,31738,15872,7937,3970,1987,995,499,251,127,65,34,18,11,9,8,8,Shoes/Oxfords/SKECHERS/8000689.214436.jpg
15527,9734,4867,2434,1217,608,304,152,76,38,19,9,5,3,2,1,1,Boots/Ankle/Baffin/7828933.3.jpg
15528,31051,15528,7765,3884,1944,973,488,245,124,63,33,18,11,9,8,8,Shoes/Oxfords/Rockport/7254554.111.jpg
15529,2438,1219,609,304,152,76,38,19,9,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8078966.14.jpg
15530,30180,15092,7547,3775,1890,946,475,239,121,62,32,17,10,8,7,7,Boots/Knee High/Stuart Weitzman/7999395.290910.jpg
15531,1926,963,481,240,120,60,30,15,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/7706944.151.jpg
15532,31519,15762,7882,3943,1974,988,496,249,126,64,33,18,11,9,8,8,Shoes/Oxfords/RJ Colt/7841047.6.jpg
15533,4730,2365,1182,591,295,147,73,36,18,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7971741.353374.jpg
15534,9227,4613,2307,1154,577,288,144,72,36,18,9,5,3,2,1,1,Boots/Ankle/Blundstone/8004202.24099.jpg
15535,30465,15235,7618,3811,1908,955,479,241,122,62,32,17,10,8,7,7,Boots/Knee High/Jessica Simpson/8043366.376981.jpg
15536,30219,15112,7557,3780,1892,947,475,239,121,62,32,17,10,8,7,7,Boots/Knee High/LAUREN Ralph Lauren/8055215.381318.jpg
15537,25241,12622,6311,3157,1580,790,396,199,101,51,26,14,8,6,5,5,Shoes/Flats/Lucky Brand/8117716.1913.jpg
15538,7061,3530,1765,882,441,220,110,55,27,13,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Dansko/8081316.948.jpg
15539,4755,2377,1188,594,297,148,74,37,18,9,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7969476.21599.jpg
15540,28715,14359,7180,3592,1798,899,451,227,115,59,30,16,9,7,6,6,Shoes/Loafers/Magnanni/7937946.3.jpg
15541,33553,16780,8391,4198,2102,1053,529,266,134,68,36,20,13,11,10,10,Slippers/Slipper Flats/O'Neill/7982737.275.jpg
15542,9277,4638,2319,1160,580,290,145,73,37,18,9,5,3,2,1,1,Boots/Ankle/Palladium/7867367.315779.jpg
15543,26209,13106,6553,3278,1640,820,411,207,105,53,27,14,8,6,5,5,Shoes/Flats/Geox/8004480.189.jpg
15544,33154,16581,8292,4149,2077,1041,523,263,133,68,36,20,13,11,10,10,Slippers/Slipper Flats/Giesswein/7847888.464.jpg
15545,6936,3468,1734,867,433,216,108,54,27,13,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/8029792.8215.jpg
15546,11182,5591,2796,1398,699,349,175,88,44,22,11,6,3,2,1,1,Boots/Ankle/Tundra Boots/7856248.3.jpg
15547,21933,10968,5484,2743,1373,687,344,173,88,44,22,12,7,5,4,4,Boots/Mid-Calf/Minnetonka/8005402.231.jpg
15548,25291,12647,6324,3163,1583,792,397,200,101,51,26,14,8,6,5,5,Shoes/Flats/Arcopedico/7834128.158.jpg
15549,27000,13501,6751,3377,1690,845,424,213,108,55,28,15,8,6,5,5,Shoes/Flats/Bloch/7722716.11.jpg
15550,17957,8979,4490,2246,1124,562,281,142,72,36,18,10,6,4,3,3,Sandals/Flat/Stuart Weitzman/7880809.217132.jpg
15551,33581,16794,8398,4202,2104,1054,529,266,134,68,36,20,13,11,10,10,Slippers/Slipper Flats/Foamtreads Kids/7294843.559.jpg
15552,28250,14127,7064,3534,1769,885,444,223,113,58,30,16,9,7,6,6,Shoes/Loafers/Rockport/7996722.7542.jpg
15553,7700,3850,1925,962,481,240,120,60,30,15,7,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Clarks/7993132.652.jpg
15554,21930,10966,5483,2743,1373,687,344,173,88,44,22,12,7,5,4,4,Boots/Mid-Calf/Allrounder by Mephisto/7837187.307209.jpg
15555,16245,8123,4062,2031,1016,508,254,128,65,33,17,9,5,3,2,2,Shoes/Heels/Michael Antonio/8008096.535.jpg
15556,1911,955,477,238,119,59,29,14,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7976191.380765.jpg
15557,9191,4595,2298,1149,574,287,144,72,36,18,9,5,3,2,1,1,Boots/Ankle/Patagonia/7810994.3.jpg
15558,6903,3451,1725,862,431,215,107,53,26,13,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8052985.3850.jpg
15559,4238,2119,1059,529,264,132,66,33,16,8,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7882271.352838.jpg
15560,14263,7132,3566,1783,892,446,223,112,57,29,15,8,5,3,2,2,Shoes/Heels/Kork-Ease/8009423.366201.jpg
15561,15850,7925,3963,1982,991,496,248,125,63,32,16,9,5,3,2,2,Shoes/Heels/Nine West/8023622.39012.jpg
15562,19810,9906,4953,2477,1239,620,310,156,79,40,20,11,6,4,3,3,Sandals/Flat/Stacy Adams/8103614.14.jpg
15563,30867,15436,7719,3861,1933,968,486,244,123,63,33,18,11,9,8,8,Shoes/Oxfords/Allen-Edmonds/7834273.114255.jpg
15564,5568,2784,1392,696,348,174,87,43,21,10,5,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Keds/109572.9.jpg
15565,27338,13671,6836,3420,1712,856,430,216,109,56,29,16,9,7,6,6,Shoes/Loafers/Born/8072006.200622.jpg
15566,6253,3126,1563,781,390,195,97,48,24,12,6,3,1,0,0,0,Shoes/Sneakers and Athletic Shoes/adidas Running/7598912.356173.jpg
15567,11018,5509,2755,1378,689,344,172,86,43,21,10,5,3,2,1,1,Boots/Ankle/Keen Kids/7969185.326851.jpg
15568,2708,1354,677,338,169,84,42,21,10,5,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/7975764.767.jpg
15569,10668,5334,2667,1334,667,333,167,84,42,21,10,5,3,2,1,1,Boots/Ankle/Dr. Martens/8004221.31237.jpg
15570,20387,10194,5097,2549,1275,638,319,161,81,41,21,11,6,4,3,3,Sandals/Flat/Merrell/7879753.9.jpg
15571,24502,12252,6126,3064,1533,767,385,194,98,50,26,14,8,6,5,5,Shoes/Flats/Geox/8004484.365205.jpg
15572,26008,13005,6503,3253,1628,814,408,205,104,53,27,14,8,6,5,5,Shoes/Flats/Crocs/7895349.328016.jpg
15573,16216,8108,4054,2027,1014,507,254,128,65,33,17,9,5,3,2,2,Shoes/Heels/Lumiani/8093417.3.jpg
15574,13234,6617,3309,1655,828,414,207,104,53,27,14,8,5,3,2,2,Shoes/Heels/Ivanka Trump/8102804.323791.jpg
15575,1534,767,383,191,95,47,23,11,5,2,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Stride Rite/7999715.504.jpg
15576,1895,947,473,236,118,59,29,14,7,3,1,0,0,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925413.369514.jpg
15577,29571,14788,7395,3699,1852,927,465,234,118,60,31,17,10,8,7,7,Boots/Knee High/EMU Australia Kids/7599192.18.jpg
15578,9726,4863,2432,1216,608,304,152,76,38,19,9,5,3,2,1,1,Boots/Ankle/Nine West/8076559.106.jpg
15579,19988,9995,4998,2500,1251,626,313,158,80,40,20,11,6,4,3,3,Sandals/Flat/Via Spiga/8005591.131753.jpg
15580,34063,17035,8519,4262,2134,1069,537,270,137,70,37,21,14,12,11,11,Shoes/Boat Shoes/Vans/7799629.1423.jpg
15581,29405,14705,7353,3678,1841,921,462,232,117,60,31,17,10,8,7,7,Boots/Knee High/Call it SPRING/8056812.72.jpg
15582,4584,2292,1146,573,286,143,71,35,17,8,4,2,1,0,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7971741.385466.jpg
15583,2139,1069,534,267,133,66,33,16,8,4,2,1,0,0,0,0,Shoes/Sneakers and Athletic Shoes/UGG/7841076.308705.jpg
